"노드 ID","정류소번호","정류소명","X좌표","Y좌표","정류소 타입"
"21597","120900002","롯데백화점","126.9244827354","37.4904278745","마을버스"
"21598","120900001","삼성전자","126.931084151","37.4676943096","마을버스"
"21599","120900084","신림청소년독서실.신림체육센터","126.9148759246","37.4804996928","마을버스"
"21600","120900085","샤로수길입구","126.9575345056","37.4787543427","마을버스"
"21601","120900086","관악우체국","126.9341383461","37.4851431932","마을버스"
"21602","120900207","신림고등학교","126.9168167167","37.4779810811","마을버스"
"21604","120000241","신림사거리.신원시장","126.9273005902","37.483709205","가로변전일"
"21649","120900087","삼성동시장","126.931631082","37.4692039821","마을버스"
"21650","120900088","난곡사거리","126.9144634448","37.4823011931","마을버스"
"21651","120900089","신림역","126.9296506944","37.4854883196","마을버스"
"21663","120900090","인헌아파트","126.9612871638","37.468020748","마을버스"
"21675","120900091","서울대벤처타운역.삼성동시장입구","126.9332126245","37.4718550422","마을버스"
"21677","120900092","동부아파트","126.9282142759","37.4813200328","마을버스"
"21678","120900093","낙성대역","126.9648557613","37.4763210574","마을버스"
"21686","120900094","당곡역.당곡사거리","126.9287658216","37.4887310522","마을버스"
"21689","120900095","서울융합과학교육원","126.9579991818","37.4687224889","마을버스"
"21700","120900205","은천교입구","126.9342753266","37.4868362979","마을버스"
"21701","120900206","은천교입구","126.9341378486","37.4869017998","마을버스"
"21722","120900096","삼성아파트","126.9273819286","37.4945772872","마을버스"
"21732","120900195","조원경로당","126.9082699572","37.4835391709","마을버스"
"21733","120900097","서강약국","126.9279661565","37.4794735167","마을버스"
"21734","120900098","인헌연세약국","126.9668226263","37.4748483171","마을버스"
"21738","120900181","낙성대공원.다시가는캠퍼스","126.958771496","37.4722000954","마을버스"
"21742","120900099","신도브래뉴.구펭귄아파트","126.9110454762","37.4842112876","마을버스"
"21743","120900100","동산교회","126.9299348441","37.4788823374","마을버스"
"21744","120900101","오리사랑","126.9666847747","37.4736845489","마을버스"
"21745","120900179","봉일시장","126.9386238431","37.4861888116","마을버스"
"21751","120000430","낙성대입구","126.9595878517","37.4787451506","일반차로"
"21752","120900102","낙성대현대아파트","126.9591501194","37.474872947","마을버스"
"21753","120900103","성지빌딩","126.931006962","37.4786931419","마을버스"
"21756","120900104","펭귄시장","126.9123577828","37.4835748049","마을버스"
"21760","120900105","동인약국.인헌중고입구","126.966851057","37.4719152228","마을버스"
"21761","120900106","국회단지입구","126.9394212827","37.486535598","마을버스"
"21765","120900182","인헌초등학교","126.959159362","37.4765877555","마을버스"
"21766","120900107","난곡사거리","126.9140640456","37.4825153663","마을버스"
"21768","120900108","우리현대마트","126.967356777","37.4711205873","마을버스"
"21770","120900109","경천교회","126.9405543681","37.4879473031","마을버스"
"21771","120900110","낙성대입구","126.9594607468","37.4775168997","마을버스"
"21772","120900201","신림체육센터","126.914599382","37.4810130771","마을버스"
"21773","120900111","서림동주민센터","126.9349782707","37.4748531074","마을버스"
"21774","120900112","인수당약국","126.9677946019","37.4704430749","마을버스"
"21775","120900113","산성교회","126.9416010182","37.4885912136","마을버스"
"21778","120900114","신원동치안센터","126.9262096749","37.4792256381","마을버스"
"21782","120900116","현대아파트109동","126.9333136025","37.4748734803","마을버스"
"21783","120900117","개미유통","126.9668428641","37.4699868514","마을버스"
"21784","120900118","서울관광고등학교","126.9419749791","37.4890410488","마을버스"
"21785","120900119","낙성대역","126.9619751956","37.4770791769","마을버스"
"21789","120000431","서울대호암교수회관","126.9583174158","37.4677295812","일반차로"
"21792","120900120","관악세무서","126.9245139173","37.4791096883","마을버스"
"21793","120900121","난우초등학교","126.9171836708","37.4764738791","마을버스"
"21794","120900122","현대아파트106동","126.9325313553","37.4750977377","마을버스"
"21795","120900123","세진아파트","126.965980406","37.46963157","마을버스"
"21796","120900124","수정슈퍼","126.9421498576","37.489563775","마을버스"
"21800","120900183","낙성대입구","126.9591814277","37.4775942987","마을버스"
"21801","120000440","구로디지털단지역","126.9029063887","37.4837225722","일반차로"
"21802","120000441","구로디지털단지역","126.9058131587","37.4843694138","일반차로"
"21803","120900125","난곡터널","126.9192914361","37.4783629038","마을버스"
"21809","120000444","난곡종점","126.9192841509","37.4641111686","일반차로"
"21810","120900126","세이브마트","126.9185745369","37.4742473112","마을버스"
"21812","120000454","봉천역","126.94142738","37.4835908978","일반차로"
"21817","120900127","은천아파트","126.9651699485","37.469304232","마을버스"
"21818","120900186","우리슈퍼","126.9423212961","37.4901513787","마을버스"
"21819","120900184","인헌초등학교","126.9589641387","37.4765250104","마을버스"
"21820","120900128","서울대벤처타운역.삼성동시장입구","126.9329810024","37.4716882063","마을버스"
"21821","120900129","애동유치원","126.9202106507","37.4741556134","마을버스"
"21823","120900180","인헌아파트","126.9616844863","37.4682591544","마을버스"
"21827","120000390","롯데백화점관악점","126.9249187647","37.4897440967","일반차로"
"21828","120000391","롯데백화점관악점","126.9259813186","37.4900916551","일반차로"
"21829","120000392","신림역","126.9329881668","37.4844981452","가로변시간"
"21830","120000393","신림역","126.930756","37.484581","가로변전일"
"21831","120000394","봉천역","126.9441414845","37.4819948162","가로변전일"
"21832","120000395","봉천역","126.9415037433","37.4827120941","가로변시간"
"21833","120000396","서울대입구역","126.9514280486","37.4815931763","가로변전일"
"21841","120000452","신림2동차고지","126.938321","37.470982","일반차로"
"21842","120000453","신림2동차고지","126.9387687412","37.4709277562","일반차로"
"21843","120900130","벽산아파트후문.만물슈퍼","126.9418590704","37.4910691188","마을버스"
"21844","120900131","낙성대현대아파트","126.9590657284","37.4744250546","마을버스"
"21845","120000676","사당역4번출구A","126.9814839831","37.4750015212","일반차로"
"21846","120000677","사당역4번출구B","126.9815172875","37.4748085963","일반차로"
"21851","120000412","봉천역","126.9417119782","37.4833341181","일반차로"
"21852","120900132","관악센트씨엘후문","126.946872","37.491838","마을버스"
"21853","120900133","라이프아파트","126.9135636303","37.4771669403","마을버스"
"21854","120900134","삼성동시장","126.9314562928","37.4691600126","마을버스"
"21855","120900135","남강중고등학교입구","126.9214521515","37.4740843566","마을버스"
"21856","120900188","은천아파트","126.9651417407","37.4691834753","마을버스"
"21858","120900136","낙성대공원.다시가는캠퍼스","126.958598","37.472483","마을버스"
"21859","120900137","구암어린이집.관악센트씨엘108동","126.9475270007","37.4910852873","마을버스"
"21860","120900202","미성중학교","126.9130747297","37.4756040638","마을버스"
"21861","120900138","삼성전자","126.9310872264","37.467907393","마을버스"
"21862","120900139","제일교회입구","126.9221436863","37.4744767955","마을버스"
"21863","120900190","세진아파트","126.9659793277","37.469516228","마을버스"
"21864","120900140","서울융합과학교육원","126.9579844634","37.4695643624","마을버스"
"21865","120900141","성현동주민센터","126.9479869626","37.4900204503","마을버스"
"21866","120900142","두영아파트","126.9136488581","37.4743494227","마을버스"
"21867","120900198","유완약국.성림교회","126.9300278405","37.4669079232","마을버스"
"21868","120900143","충남슈퍼.생각대로통신","126.922852198","37.4748593293","마을버스"
"21869","120900191","개미유통","126.966851956","37.4698796222","마을버스"
"21870","120900185","호암교수회관","126.9583384812","37.4684563846","마을버스"
"21871","120900187","현대시장","126.9466523339","37.4872239236","마을버스"
"21872","120900144","신라놀이터","126.9124928566","37.4733130222","마을버스"
"21873","120900145","광신고등학교.주공1단지","126.9268060717","37.4655416947","마을버스"
"21874","120900146","한마음슈퍼","126.9235493967","37.4752553681","마을버스"
"21875","120900147","소망유통","126.9684009967","37.4694700428","마을버스"
"21877","120900148","두산아파트","126.9466789803","37.4847359856","마을버스"
"21878","120900149","쌍용아파트후문","126.9116693186","37.4727366024","마을버스"
"21879","120900150","201동.동신교회","126.9258566348","37.4642155732","마을버스"
"21880","120900151","승산밝은빛교회.구무림비디오","126.9242601797","37.4756424004","마을버스"
"21881","120900152","군인아파트","126.9686942163","37.4689672354","마을버스"
"21882","120900153","호암교수회관","126.957812806","37.4682578356","마을버스"
"21883","120900176","신협","126.9464550405","37.4832139179","마을버스"
"21884","120900154","뉴서울아파트","126.9110760714","37.4715124546","마을버스"
"21885","120900155","3단지종합상가","126.9266500465","37.4632446739","마을버스"
"21886","120900156","보명사.법화사","126.9248624752","37.4759816008","마을버스"
"21887","120900157","가족생활동","126.9576895289","37.4663611632","마을버스"
"21889","120900177","봉천역6번출구","126.9435328569","37.4832131411","마을버스"
"21890","120900173","아카시아마을.민방위교육장","126.9111579098","37.4720991366","마을버스"
"21891","120900158","삼성산주공307동앞","126.9273070883","37.4618249334","마을버스"
"21892","120900159","서울대후문.연구공원","126.9577778409","37.4651042841","마을버스"
"21893","120900178","봉천역4번출구","126.9415256749","37.4835860833","마을버스"
"21894","120900160","삼성산주공아파트정문","126.9257024646","37.4612183906","마을버스"
"21895","120900161","학부생활관","126.957717428","37.4631418278","마을버스"
"21897","120900162","대학원생활관","126.9567820806","37.461972752","마을버스"
"21899","120900163","기숙사삼거리","126.9567660056","37.4604637077","마을버스"
"21904","120900164","제2파워플랜트","126.949695","37.449338","마을버스"
"21905","120900165","건설환경종합연구소","126.9497986982","37.4471691607","마을버스"
"21907","120900166","보라매노인복지회관","126.9258907075","37.492677921","마을버스"
"21908","120900167","신한은행앞.롯데백화점","126.9243299957","37.49052084","마을버스"
"21910","120900169","벽산아파트","126.9437182326","37.4923224192","마을버스"
"21911","120900174","적십자센터","126.9463609225","37.4930089788","마을버스"
"21912","120900170","봉림교","126.9269360965","37.4836879715","마을버스"
"21913","120900171","서원치안센터.건강보험관악지사","126.9291589334","37.4819928275","마을버스"
"21915","120900172","노천강당","126.9553279623","37.4587949022","마을버스"
"21916","120900192","신림역4번출구","126.92886","37.484025","마을버스"
"21917","120000678","행정관","126.95022","37.461591","마을버스"
"21919","120900203","서원역2번출구.서원동성당앞","126.9344657489","37.4778363867","마을버스"
"21920","120000443","신림복지관앞","126.9197650564","37.4653036588","일반차로"
"22001","121000001","말죽거리공원사거리","127.038482","37.47859","중앙차로"
"22002","121000002","말죽거리공원사거리","127.038748","37.477657","중앙차로"
"22003","121000003","양재역.서초문화예술회관","127.035902","37.48261","중앙차로"
"22004","121000004","양재역.서초문화예술회관","127.036827","37.481927","중앙차로"
"22005","121000005","뱅뱅사거리","127.032432","37.487667","중앙차로"
"22006","121000006","뱅뱅사거리","127.033097","37.486653","중앙차로"
"22007","121000007","래미안아파트.파이낸셜뉴스","127.030405","37.491895","중앙차로"
"22008","121000008","래미안아파트.파이낸셜뉴스","127.030987","37.491087","중앙차로"
"22009","121000009","신분당선강남역","127.0285365859","37.4958485587","중앙차로"
"22010","121000010","신분당선강남역","127.029112","37.494993","중앙차로"
"22011","121000011","지하철2호선강남역","127.0257426414","37.501795842","중앙차로"
"22012","121000012","지하철2호선강남역","127.02637","37.500785","중앙차로"
"22013","121000013","논현역","127.0230319441","37.5072264964","중앙차로"
"22014","121000014","논현역","127.023728","37.506367","중앙차로"
"22015","121000015","신사역.푸른저축은행","127.0200569534","37.5141125248","중앙차로"
"22016","121000016","신사역","127.020607","37.512972","중앙차로"
"22017","121000017","반포역","127.0118927078","37.5084114275","중앙차로"
"22018","121000018","반포역","127.0111518264","37.50799929","중앙차로"
"22019","121000019","고속터미널","127.0051290446","37.506290048","중앙차로"
"22020","121000020","고속터미널","127.0039245159","37.5058463491","중앙차로"
"22021","121000021","신반포역.세화여중고","126.9957193627","37.5034181272","중앙차로"
"22022","121000022","신반포역.세화여중고","126.9946930536","37.5030509257","중앙차로"
"22023","121000023","구반포역.세화고등학교","126.9900264523","37.5019451598","중앙차로"
"22024","121000024","구반포역.세화고등학교","126.9890696352","37.5017350708","중앙차로"
"22025","121900303","아리랑TV","127.0090806179","37.4788364163","마을버스"
"22026","120000671","남태령역","126.9880882012","37.4656951829","중앙차로"
"22027","121000533","이수역","126.9820742447","37.4823316953","중앙차로"
"22028","121001315","사당역","126.982118191","37.47423546","중앙차로"
"22029","121000532","총신대입구역.남성사계시장입구앞","126.9823185463","37.4875478991","중앙차로"
"22031","121000531","경문고등학교","126.9827417832","37.4904372318","중앙차로"
"22033","121000530","정금마을","126.9827186219","37.4933031442","중앙차로"
"22035","121001333","염곡마을.서초50플러스센터","127.0508102806","37.4611251895","중앙차로"
"22036","121001332","염곡마을.서초50플러스센터","127.0494739769","37.4615627473","중앙차로"
"22037","121001335","탑성마을.서초포레스타입구","127.0586887384","37.4577585114","중앙차로"
"22038","121001334","탑성마을.서초포레스타입구","127.0587253256","37.4575715332","중앙차로"
"22039","121001337","안골마을.서울언남초등학교","127.0633098065","37.4557491207","중앙차로"
"22040","121001336","안골마을.서울언남초등학교","127.0631289377","37.4557109244","중앙차로"
"22041","121001339","샘마을.서울특별시어린이병원","127.070909122","37.4571774154","중앙차로"
"22042","121001338","샘마을.서울특별시어린이병원","127.0701062932","37.4568017217","중앙차로"
"22043","121001341","매헌시민의숲사거리","127.038769","37.472148","중앙차로"
"22044","121001342","매헌시민의숲사거리","127.038548","37.472854","중앙차로"
"22045","121001343","매헌시민의숲","127.039534","37.469286","중앙차로"
"22046","121001344","매헌시민의숲","127.03875","37.470364","중앙차로"
"22068","121900317","서초포레스타5단지정문","127.0583817453","37.4517781902","마을버스"
"22095","121900331","서초종합체육관","127.0421755314","37.4585103498","마을버스"
"22096","121900299","서울추모공원","127.0426979933","37.4541558204","마을버스"
"22097","121900302","양재동화물터미널","127.036776987","37.460125761","마을버스"
"22098","121900301","양재동화물터미널","127.0370766521","37.460200853","마을버스"
"22099","121900300","서울추모공원","127.04288117","37.4542683928","마을버스"
"22101","121000025","교대역13번출구","127.0141904192","37.4917820873","일반차로"
"22102","121000026","서울교대사거리","127.0150603111","37.4873287224","일반차로"
"22103","121000027","교대역2번출구","127.01538179","37.4940242125","일반차로"
"22104","121000028","서초동유원아파트","127.020216043","37.495456936","일반차로"
"22105","121000029","창신교회앞.서리풀노리학교","127.0212301612","37.4904680158","일반차로"
"22106","121000030","창신교회.서리풀노리학교","127.0212807141","37.4902998844","일반차로"
"22107","121000031","서울교대정문앞","127.016209575","37.4889343385","일반차로"
"22108","121000032","서울교대정문앞","127.016373","37.488798","일반차로"
"22109","121000033","남부터미널","127.0174997004","37.4833491071","일반차로"
"22110","121000034","서울시인재개발원입구","127.0222227596","37.4831074135","일반차로"
"22111","121000035","서울시인재개발원.한우리문화센터","127.0217449318","37.482652493","가로변전일"
"22112","121000036","서일초등학교","127.0213146638","37.4865068533","일반차로"
"22113","121000037","서일초등학교","127.0210850063","37.486141046","일반차로"
"22114","121000038","롯데칠성","127.0240035889","37.4966572734","일반차로"
"22115","121000039","롯데칠성","127.0252199753","37.495077386","일반차로"
"22116","121000986","서초포레스타2단지앞","127.063037","37.455488","일반차로"
"22117","121000041","래미안에스티지에스","127.0264688183","37.4925355869","일반차로"
"22118","121000042","래미안에스티지","127.0259403788","37.4931191063","일반차로"
"22119","121000043","서초청소년도서관","127.0285677747","37.4926733807","일반차로"
"22120","121000044","서초청소년도서관","127.028880248","37.4926228702","일반차로"
"22121","121000045","서초동신동아아파트","127.0253914808","37.4917496945","일반차로"
"22122","121000046","서초2동주민센터.서이초등학교","127.0255384282","37.4915942391","일반차로"
"22123","121000047","래미안리더스원아파트","127.0275566247","37.490217554","일반차로"
"22124","121900330","서초AICT우수기업센터","127.0389123105","37.4583208005","마을버스"
"22125","121000049","서초문화예술정보학교후문","127.0293961714","37.489023218","일반차로"
"22126","121000050","서초문화예술정보학교후문","127.0298927879","37.4888154264","일반차로"
"22127","121000051","서초그랑자이아파트","127.0260375466","37.4880013621","일반차로"
"22128","121000052","서초그랑자이아파트","127.0260531533","37.4876295809","일반차로"
"22129","121000053","서초구청","127.030748275","37.484274561","일반차로"
"22130","121000054","서초구청","127.0305869863","37.4838578864","일반차로"
"22131","121000055","수협서초지점","127.029385","37.493517","일반차로"
"22132","121000056","서초문화예술정보학교","127.0320161779","37.4880209971","일반차로"
"22133","121000057","법조단지","127.012997468","37.4963832763","일반차로"
"22134","121000058","교대역10번출구","127.0127808558","37.4935537463","일반차로"
"22135","121000059","서초역.서울중앙지법등기국","127.0073275332","37.4930992018","일반차로"
"22136","121000060","서초역1번출구","127.0089105135","37.4920156317","일반차로"
"22137","121000061","서울중앙지방검찰청","127.006543","37.494768","일반차로"
"22138","121000062","서울중앙지방검찰청.대검찰청","127.006115","37.494383","일반차로"
"22139","121000063","서초아트자이아파트","127.0108432502","37.4858593343","일반차로"
"22140","121000064","서초동삼성아파트","127.0093426497","37.4889206373","일반차로"
"22141","121000065","서초유스센터.서초아트자이","127.0105005709","37.4854801487","일반차로"
"22142","121000066","서초동삼성아파트","127.0089653123","37.4885115912","일반차로"
"22143","121000067","서초3동주민센터","127.0116355253","37.4831290593","일반차로"
"22144","121000068","서초3동주민센터","127.0120799291","37.4832218285","일반차로"
"22145","121000069","예술의전당앞교차로","127.0128860369","37.4816857308","일반차로"
"22146","121000070","서초중학교","127.0085384266","37.4836051072","가로변시간"
"22147","121000071","서초중학교","127.0088052622","37.4833879213","가로변시간"
"22148","121000072","서울고등학교","127.0050002096","37.4829303821","가로변시간"
"22149","121000073","서울고등학교","127.0055791438","37.4827474318","가로변시간"
"22150","121000074","상문고교","127.0047242402","37.4819049356","일반차로"
"22151","121000075","서초동예술의전당","127.0112295473","37.4794328531","일반차로"
"22152","121000076","서초동예술의전당","127.0108027917","37.4796986297","일반차로"
"22153","121000077","남부터미널.기쁨병원","127.01686616","37.4819578926","일반차로"
"22154","121000078","남부터미널.기쁨병원","127.0176022215","37.4817361133","일반차로"
"22156","121000080","남부터미널.한일시멘트","127.014218486","37.4847318427","일반차로"
"22157","121000081","남부터미널","127.0156031956","37.4847528138","일반차로"
"22158","121000082","서울교대사거리","127.0146475713","37.4873846428","일반차로"
"22159","121000083","서울교대사거리","127.0133427182","37.4880507136","일반차로"
"22160","121000084","서울교대사거리","127.0131388831","37.4878368141","일반차로"
"22161","121000085","교대역14번출구","127.013952","37.491176","일반차로"
"22162","121000086","KCC사옥","127.0202806592","37.5030340451","일반차로"
"22163","121000087","서초푸르지오써밋","127.021952","37.501368","일반차로"
"22164","121000088","서초푸르지오써밋.롯데캐슬클래식","127.0221683272","37.5014758287","일반차로"
"22165","121000089","진흥아파트","127.0237030894","37.497723339","일반차로"
"22166","121000090","진흥아파트","127.0238285804","37.4980762637","일반차로"
"22167","121000091","강남역9번출구","127.0266040758","37.4977839964","일반차로"
"22168","121000092","서초동진흥아파트","127.0227753379","37.4965791206","일반차로"
"22169","121000093","서초동유원아파트","127.0197669475","37.4957579984","일반차로"
"22170","121000094","지하철2호선교대역4번출구","127.0158386954","37.4944725735","일반차로"
"22171","121000095","법조단지","127.0132446587","37.4962850117","일반차로"
"22172","121000096","신논현역7번출구.교보타워사거리","127.0251067731","37.5026203992","일반차로"
"22173","121000097","강남역10번출구","127.026307","37.5001","일반차로"
"22174","121000098","잠원한신아파트","127.0100874797","37.5165006388","일반차로"
"22175","121000099","래미안신반포리오센트아파트","127.0139080104","37.5196287069","일반차로"
"22176","121000100","신반포18차아파트","127.0141965647","37.5201580118","일반차로"
"22177","121000101","롯데캐슬아파트","127.015485","37.519672","일반차로"
"22178","121000102","롯데캐슬아파트","127.0154198388","37.519963891","일반차로"
"22179","121000103","신반포르엘아파트","127.01438","37.516687","일반차로"
"22180","121000104","신반포르엘아파트","127.01457","37.517676","일반차로"
"22181","121000105","신동중학교","127.0132333639","37.5155920192","일반차로"
"22182","121000106","신동중학교","127.013019307","37.5154999599","일반차로"
"22183","121000107","논현역7번출구","127.0193580416","37.5106629516","일반차로"
"22185","121000109","신사역4번출구","127.019565","37.515081","일반차로"
"22186","121000110","신사역5번출구","127.0189942083","37.5169785253","일반차로"
"22190","121000114","논현역6번출구","127.0192130073","37.5102908187","일반차로"
"22191","121000115","논현역4번출구","127.0219545344","37.5091091024","일반차로"
"22192","121000116","신논현역2번출구","127.023498","37.505962","일반차로"
"22193","121000117","신논현역1번출구","127.023023","37.504227","일반차로"
"22194","121000118","제일약품사옥","127.0202524387","37.503387186","일반차로"
"22195","121000119","사평역","127.0138854889","37.5049175628","가로변시간"
"22196","121000120","사평역","127.0158022515","37.5038158427","일반차로"
"22197","121000121","디에이치반포라클라스","127.012449163","37.4996628214","일반차로"
"22199","121000123","삼호가든사거리.반포도서관","127.0116012521","37.5027974539","일반차로"
"22200","121001326","신반포역4번.래미안퍼스티지","126.9951595801","37.5028527245","일반차로"
"22203","121000127","서초구민체육센터.심산문화센터","126.9905148116","37.4983902105","일반차로"
"22204","121000128","잠원한신아파트","127.0098410017","37.5167954603","일반차로"
"22205","121000129","아크로리버뷰아파트.잠원동성당","127.0066452278","37.5136804627","일반차로"
"22206","121000130","잠원동성당","127.0069649098","37.5134704636","일반차로"
"22207","121000131","뉴코아아울렛","127.0077585838","37.5092091078","일반차로"
"22208","121000132","신반포자이아파트","127.0080006792","37.5094758176","일반차로"
"22209","121001346","반포3동주민센터.청담고등학교","127.006354","37.5119","일반차로"
"22211","121000135","반포자이아파트","127.0094829161","37.5061556046","일반차로"
"22212","121000136","서울지방조달청.서울성모병원","127.0039326529","37.4992622494","일반차로"
"22213","121000137","고속터미널역3번출구","127.0063361465","37.5035554381","일반차로"
"22214","121000138","서울지방조달청.서울성모병원","127.0040910539","37.5006745712","일반차로"
"22215","121000139","서울성모병원","127.005482","37.502759","일반차로"
"22217","121000141","서초구민체육센터.심산문화센터","126.9910968933","37.4979605693","일반차로"
"22218","121000142","반포미도아파트앞","127.0115829859","37.5017017153","일반차로"
"22220","121000144","고속터미널호남선","127.0030788422","37.5053517067","일반차로"
"22221","121000145","삼호아파트","126.987806","37.496634","일반차로"
"22222","121000146","방배사이길","126.9902779847","37.4933287858","일반차로"
"22223","121000147","방배동삼호아파트","126.9882533589","37.4965316814","일반차로"
"22224","121000148","가야메디컬센터","126.9898749163","37.493391877","일반차로"
"22225","121000149","이수교","126.983412","37.496977","일반차로"
"22227","121900003","롯데캐슬헤론아파트","126.9852046016","37.4972742389","마을버스"
"22228","121000152","한국제약바이오협회","127.0016995144","37.4823078119","가로변전일"
"22229","121000153","방배역.방배서리풀이편한세상","126.9964723757","37.4835892379","일반차로"
"22230","121000154","내방역2번출구","126.9943843705","37.4867753694","일반차로"
"22231","121000155","내방역3번출구","126.9940948938","37.4866230686","일반차로"
"22232","121000156","방배1동주민센터.방배아크로타워","126.9961463518","37.4834494617","일반차로"
"22233","121000157","방배역먹자골목.백석예술대학교","126.9967155632","37.481350238","가로변시간"
"22234","121000158","서울교통공사사당별관","126.9861651981","37.4767111473","일반차로"
"22235","121000159","종로교회","126.9890955981","37.4786416232","일반차로"
"22236","121000160","대우효령아파트","126.9933660869","37.4802035565","일반차로"
"22237","121000161","이수중학교","126.9930505516","37.4809100052","일반차로"
"22238","121000162","방배브라운가아파트","126.9910193885","37.4840628359","일반차로"
"22241","121000165","사당역11번출구","126.9820916177","37.4790017977","일반차로"
"22242","121000166","사당역3번출구","126.9820179252","37.4750794918","가로변시간"
"22244","121000168","경남임광아파트","127.0006312978","37.4772016189","일반차로"
"22245","121000169","방배그랑자이아파트정문","127.000279812","37.4772529436","일반차로"
"22246","121000170","서울지방법무사회","126.998755084","37.4800397349","일반차로"
"22247","121000171","현대멤피스2차아파트","126.998445273","37.4798144548","일반차로"
"22248","121000172","한국제약바이오협회","127.002689","37.482269","가로변시간"
"22249","121000173","방배역.백석예술대학교","126.9967608013","37.4810371386","가로변시간"
"22250","121000174","방배동대우효령아파트앞","126.9940942526","37.4801667639","일반차로"
"22251","121000175","종로교회앞","126.9887157676","37.4780946163","일반차로"
"22252","121000176","서울교통공사","126.9864140138","37.4763264038","일반차로"
"22253","121000177","방배동래미안아트힐.국립국악원","127.0063000295","37.4775028061","일반차로"
"22254","121000178","방배그랑자이아파트후문","127.0008920712","37.4748187293","일반차로"
"22255","121000179","성뒤마을.교육연수원","126.994632951","37.4737471951","일반차로"
"22256","121900001","방배동래미안타워","126.990586349","37.4746741807","일반차로"
"22257","121000181","대항병원","126.9871072248","37.4756416406","일반차로"
"22258","121000182","대항병원","126.9867646835","37.4753865896","일반차로"
"22259","121000183","방배동래미안타워.동덕여중고","126.9906564963","37.4742876115","일반차로"
"22260","121000184","성뒤마을.교육연수원","126.9971426734","37.4733920819","일반차로"
"22261","121000185","방배그랑자이아파트후문","127.0016642941","37.4747736656","일반차로"
"22262","121000186","방배동래미안아트힐.국립국악원","127.0068455026","37.4772752708","일반차로"
"22263","121000187","뒷벌어린이공원.래미안원페를라","126.987153","37.490238","일반차로"
"22264","121000188","방배동고개","126.9893092646","37.4867535988","일반차로"
"22267","121900008","예술의전당","127.0133439181","37.4804147333","마을버스"
"22268","121000192","방배열린문화센터(방배4동주민센터)","126.9920624118","37.4905049074","일반차로"
"22269","121000193","방배열린문화센터(방배4동주민센터)","126.991605527","37.4906184149","일반차로"
"22270","121000194","양재역.양재1동민원분소","127.0374188123","37.484769125","가로변시간"
"22271","121000195","양재노인종합복지관","127.0421051056","37.4833239776","일반차로"
"22272","121000196","블랙야크양재사옥","127.0411738713","37.4801407005","일반차로"
"22273","121000197","현대빌라.에코나우","127.0356382501","37.4761397871","일반차로"
"22274","121000198","현대빌라.에코나우","127.0360924585","37.4763036239","일반차로"
"22275","121000199","우성아파트.양재초등학교","127.0318295981","37.4745861729","일반차로"
"22276","121000200","우성아파트.양재초등학교","127.0327538269","37.4746647587","일반차로"
"22277","121000201","코오롱아파트.양재1동주민센터","127.0281898414","37.4723552457","일반차로"
"22278","121000202","우면코오롱아파트","127.0280952447","37.4720372808","일반차로"
"22279","121000203","우면주공아파트.우면한라아파트","127.0256888887","37.4707123","일반차로"
"22280","121000204","우면주공아파트.양재1동주민센터","127.0261417924","37.4707830522","일반차로"
"22281","121000205","서울AI허브.한국교원단체총연합회","127.0276019229","37.4670266951","일반차로"
"22282","121000206","서울AI허브.한국교원단체총연합회","127.0278540505","37.4669159933","일반차로"
"22283","121000207","네이처힐3.4단지","127.0261568554","37.4653477001","일반차로"
"22284","121000208","성촌마을입구","127.0249643139","37.4653569682","일반차로"
"22285","121000209","송동마을.서초힐스아파트","127.0179066267","37.459029969","일반차로"
"22286","121000210","송동마을.서초힐스아파트","127.0178420688","37.45850283","일반차로"
"22287","121000211","식유촌우면성당.서초호반써밋","127.012719512","37.4575011395","일반차로"
"22288","121000212","식유촌우면성당.서초호반써밋","127.0142946658","37.4572390563","일반차로"
"22289","121000213","양재역10번출구","127.0347109627","37.4836855552","일반차로"
"22290","121000214","양재역","127.0355022994","37.4834352902","일반차로"
"22291","121000215","말죽거리공원사거리","127.038205","37.479088","일반차로"
"22292","121000216","말죽거리공원사거리","127.038595453","37.479564487","일반차로"
"22293","121000217","양재2동주민센터.양재꽃시장","127.0394643327","37.4695857229","가로변시간"
"22294","121000218","매헌시민의숲","127.038353","37.473135","가로변시간"
"22295","121000219","매헌시민의숲사거리","127.0389281035","37.4732795382","가로변전일"
"22296","121000220","매헌시민의숲.양재꽃시장","127.03836","37.470867","가로변시간"
"22297","121000221","매헌시민의숲.양재꽃시장","127.039043","37.471255","가로변전일"
"22298","121000222","AT센터.양재꽃시장","127.039655","37.468707","가로변시간"
"22299","121000223","양곡도매시장","127.0351946776","37.4603469913","일반차로"
"22300","121000224","양곡도매시장","127.0352510403","37.4600226101","일반차로"
"22301","121000225","하나로마트.코트라","127.0444478156","37.4638411943","일반차로"
"22302","121000226","코트라","127.0442708153","37.4648670188","일반차로"
"22303","121000227","구룡사앞","127.049075","37.470351","일반차로"
"22304","121000228","구룡사","127.048132","37.474022","일반차로"
"22305","121000229","구룡사입구","127.050237","37.472103","일반차로"
"22306","121000230","동원산업앞","127.0453961106","37.4766473684","일반차로"
"22307","121000231","언남고.포이성당앞","127.0458263366","37.4720326359","일반차로"
"22308","121000232","양재119안전센터앞","127.0412468009","37.4694948049","일반차로"
